source_paper_id,source_s2_paperId,target_s2_paperId
697,431ec9f31297072dcd6264d0f251e7c027d17e95,dc11847d38999758fca7a14543cabc8f5001ed5f
697,431ec9f31297072dcd6264d0f251e7c027d17e95,5265f9589c59fec900e466a04345902d73c923ec
697,431ec9f31297072dcd6264d0f251e7c027d17e95,1728cb805a9573b59330890ba9723e73d6c3c974
697,431ec9f31297072dcd6264d0f251e7c027d17e95,7ea2a78a8d8a6327bd13aa4f2d9ace9231bd9662
697,431ec9f31297072dcd6264d0f251e7c027d17e95,998620638cfc7c6b5d7b95fa8645f75723d78372
697,431ec9f31297072dcd6264d0f251e7c027d17e95,07912741c6c96e6ad5b2c2d6c6c3b2de5c8a271b
697,431ec9f31297072dcd6264d0f251e7c027d17e95,46d8c9e2dc9c12615eb5f6813d18f967d61c7e0d
697,431ec9f31297072dcd6264d0f251e7c027d17e95,1284ed4bf6a043ecf8cebca09e4811f1e3b83b65
697,431ec9f31297072dcd6264d0f251e7c027d17e95,a167d8a4ee261540c2b709dde2d94572c6ea3fc8
697,431ec9f31297072dcd6264d0f251e7c027d17e95,5cfc112c932e38df95a0ba35009688735d1a386b
697,431ec9f31297072dcd6264d0f251e7c027d17e95,2444be7584d1f5a7e2aa9f65078de09154f14ea1
697,431ec9f31297072dcd6264d0f251e7c027d17e95,d1dbf643447405984eeef098b1b320dee0b3b8a7
697,431ec9f31297072dcd6264d0f251e7c027d17e95,0c908739fbff75f03469d13d4a1a07de3414ee19
697,431ec9f31297072dcd6264d0f251e7c027d17e95,353ecf7b66b3e9ff5e9f41145a147e899a2eea5c
697,431ec9f31297072dcd6264d0f251e7c027d17e95,45dedd70390e43d41ea9e6b8072780a7365feb77
698,238cef9e3dbe371584cafcfa5166506f72663914,4af5df5d60d0a607d1c246084c0d18ac02e9b127
698,238cef9e3dbe371584cafcfa5166506f72663914,f67ad6ce645fae7bf8ea4924de456b0baaf5a234
698,238cef9e3dbe371584cafcfa5166506f72663914,8ad0952102852d75ee4152f93c35ace97c2e01ca
698,238cef9e3dbe371584cafcfa5166506f72663914,3d3e8892642e62ba61a070c7ce56ad58c8cc1334
698,238cef9e3dbe371584cafcfa5166506f72663914,93d0f10655b716128ecbf90c742910c88f89ffaf
698,238cef9e3dbe371584cafcfa5166506f72663914,5a4be2dae10ae8a4fef900a5f72587ae8379bd00
698,238cef9e3dbe371584cafcfa5166506f72663914,0676191b6577720e0f160460e9bd2af89da0fec6
698,238cef9e3dbe371584cafcfa5166506f72663914,36d93586d3054b2590e068262f880e9d107d86fc
698,238cef9e3dbe371584cafcfa5166506f72663914,688abd3014afd70e351adef7f26c3a1fb0fa3ea8
698,238cef9e3dbe371584cafcfa5166506f72663914,6ace6138f8b03882a44ddaaad764876ed8641be1
698,238cef9e3dbe371584cafcfa5166506f72663914,2216b6dd0357b718f39bc422330e0cb81800e87b
698,238cef9e3dbe371584cafcfa5166506f72663914,e0cad7a42d7039ead9b7f88439208444c3fa1454
698,238cef9e3dbe371584cafcfa5166506f72663914,26d71c5b04791bf85825c625998a2041c587f715
698,238cef9e3dbe371584cafcfa5166506f72663914,ada0e8348f13c7df8b2379f57dce91145d39f90f
698,238cef9e3dbe371584cafcfa5166506f72663914,15817349c5fd6496e19f34594172cc89d55e299d
698,238cef9e3dbe371584cafcfa5166506f72663914,895d2469cf3b89b5857a94a10ad05b2f8dcbe94b
698,238cef9e3dbe371584cafcfa5166506f72663914,1c032413f8c26ff693aca0d941ceba48a4711b6e
698,238cef9e3dbe371584cafcfa5166506f72663914,4aad61372bb2eb54147798f84596e55b0dbd04b8
698,238cef9e3dbe371584cafcfa5166506f72663914,88c2326aaacffccfd9ffc78b8b87cab90b7a6110
698,238cef9e3dbe371584cafcfa5166506f72663914,2bcf3984bb6a16d083731d330c4944c2bdbbeb97
698,238cef9e3dbe371584cafcfa5166506f72663914,bafcbe8687204d79e94341340b2d0b9b5cf13274
698,238cef9e3dbe371584cafcfa5166506f72663914,ef70191cf3c38c811f07112f61e9db6df9798d81
698,238cef9e3dbe371584cafcfa5166506f72663914,d10eeb918500f16439e81df83e5d9bb671d9ea4a
698,238cef9e3dbe371584cafcfa5166506f72663914,4ef2e765a3d39a4d59c6f84f90981bab19aeded3
698,238cef9e3dbe371584cafcfa5166506f72663914,98dabedfbab42072b2bc62282ab48eb6ff6026dc
698,238cef9e3dbe371584cafcfa5166506f72663914,04a6b5c15b7f267ce47af1d5c52d20394e024ac7
698,238cef9e3dbe371584cafcfa5166506f72663914,55b5afd8bdea06dc3512ce2ee73d2e83565ca4d6
698,238cef9e3dbe371584cafcfa5166506f72663914,2b71a0e2e400b1d4c312a8cc600b2b64ce13bf4b
698,238cef9e3dbe371584cafcfa5166506f72663914,8621858f167bbf685a7c3bd612371a98149ae00c
698,238cef9e3dbe371584cafcfa5166506f72663914,a7509214f416904047cf534343b6712ab74a6746
698,238cef9e3dbe371584cafcfa5166506f72663914,93df42b5d2769a324a6c3bc03f82ae9227eee244
698,238cef9e3dbe371584cafcfa5166506f72663914,ef828c8b4fdd481d92fb3dfb6dbf2f548c7e0af7
698,238cef9e3dbe371584cafcfa5166506f72663914,af9f3407e691d19a56717479c26d1ca9a5e28f2e
698,238cef9e3dbe371584cafcfa5166506f72663914,9563e9578073447b68261eda55e7a6c4fb2af7c8
698,238cef9e3dbe371584cafcfa5166506f72663914,24d21ecaeb2d2ecc20e26a5e3f5128247704ccfe
698,238cef9e3dbe371584cafcfa5166506f72663914,874c12895675a22846721bab05efa3c24d2d9423
698,238cef9e3dbe371584cafcfa5166506f72663914,166b2b8637a064c78e4156afbb11b1baf5333429
698,238cef9e3dbe371584cafcfa5166506f72663914,748c4f1945b0d994ecef38c8aac01db1c6dc7029
698,238cef9e3dbe371584cafcfa5166506f72663914,ffd393dacee23e476bd8eb0802dec86f2296b36c
698,238cef9e3dbe371584cafcfa5166506f72663914,30dba214afa23aa38340d9035ebfdbd77a135411
698,238cef9e3dbe371584cafcfa5166506f72663914,31949039a48961f939ac50440c3b4b8504fccceb
698,238cef9e3dbe371584cafcfa5166506f72663914,f864273db01ce9b728c3c16b08a5f7b22b917efb
698,238cef9e3dbe371584cafcfa5166506f72663914,a2cd073b57be744533152202989228cb4122270a
698,238cef9e3dbe371584cafcfa5166506f72663914,55791f97a6ad3cf4173fa2d0900aeed3022e2bbb
698,238cef9e3dbe371584cafcfa5166506f72663914,f11b877c2c77c6190f02cf9e54db3d07583872fb
698,238cef9e3dbe371584cafcfa5166506f72663914,5bd6d05646c5222e69984b6ef91579a8b91976a9
698,238cef9e3dbe371584cafcfa5166506f72663914,06bc35120d2775bb4c26d6fd1ba68d1befcd84cb
698,238cef9e3dbe371584cafcfa5166506f72663914,3e10f3fbbef4a5f8bf8f5d99384a38b04704d30a
698,238cef9e3dbe371584cafcfa5166506f72663914,89cc4f8b2a64c0ab590152f23af8e08f8ad677a8
698,238cef9e3dbe371584cafcfa5166506f72663914,69f39fab118ba77b39a8a4acc7b5671bae001035
698,238cef9e3dbe371584cafcfa5166506f72663914,698ab1cc02a79596a87f92d5a0882ab1a7aee266
698,238cef9e3dbe371584cafcfa5166506f72663914,6629248b79ad3e87d7f9f5694a315613ed201cca
698,238cef9e3dbe371584cafcfa5166506f72663914,72fc99663b354cdfd560b7d6605ae1f8776225e3
698,238cef9e3dbe371584cafcfa5166506f72663914,07912741c6c96e6ad5b2c2d6c6c3b2de5c8a271b
698,238cef9e3dbe371584cafcfa5166506f72663914,cf32f72500368079dd94bc88457eb988c441c575
698,238cef9e3dbe371584cafcfa5166506f72663914,0a1574ce29eec463bd3e0b50b82157f3e5a1f81d
698,238cef9e3dbe371584cafcfa5166506f72663914,fb4098dd30489715a7adc6a1f7839e283d1e37ee
698,238cef9e3dbe371584cafcfa5166506f72663914,6d8db61577a021981ccf58d0c5ced167674b389c
698,238cef9e3dbe371584cafcfa5166506f72663914,afa778ba0ba6333e25671cfb691a4bdda13b2868
698,238cef9e3dbe371584cafcfa5166506f72663914,fc7b1823bd8b59a590d0bc33bd7a145518fd71c5
698,238cef9e3dbe371584cafcfa5166506f72663914,08bd705920792314e3ef806c28d0a7f40505634f
698,238cef9e3dbe371584cafcfa5166506f72663914,46d8c9e2dc9c12615eb5f6813d18f967d61c7e0d
698,238cef9e3dbe371584cafcfa5166506f72663914,3b1941105317edaef6ac5995089d6d916e5fb483
698,238cef9e3dbe371584cafcfa5166506f72663914,aad543a5b7f231f085764ce0258fe8914a15006f
698,238cef9e3dbe371584cafcfa5166506f72663914,6528dcb989e450dd806176ab54e8274e961e4d46
698,238cef9e3dbe371584cafcfa5166506f72663914,bcd0e1ecfeb2f57a66e9d43038a1b08a67d8fd9e
698,238cef9e3dbe371584cafcfa5166506f72663914,2adbc5e297d242588200fbc02fe78506cfc41c67
698,238cef9e3dbe371584cafcfa5166506f72663914,a3c5fe6c08bf02def114a1e8afdc4fc4f2991b37
698,238cef9e3dbe371584cafcfa5166506f72663914,67498fdf77fd036a09a4593c37b012d6cf34f3f6
698,238cef9e3dbe371584cafcfa5166506f72663914,5883a18e504baff774c01060343c71619f1823b8
698,238cef9e3dbe371584cafcfa5166506f72663914,5492055559690be00d30b905ab4911451f096741
698,238cef9e3dbe371584cafcfa5166506f72663914,530a4ab0308bc98995ffd64207135ca0ae36db7f
698,238cef9e3dbe371584cafcfa5166506f72663914,b6f381ccf98493c0f7d84050f8771be500cc6d50
698,238cef9e3dbe371584cafcfa5166506f72663914,5ad1cfdc40f58c5ee078496312798f784fc80801
698,238cef9e3dbe371584cafcfa5166506f72663914,81af3058f2df78be332f50ea3813be5aa1f02f58
698,238cef9e3dbe371584cafcfa5166506f72663914,b1e538dbf538fd9fdf5f5870c5b7416ae08c9882
698,238cef9e3dbe371584cafcfa5166506f72663914,34c303f5609b8d553c2114c0fb4c99393346a185
698,238cef9e3dbe371584cafcfa5166506f72663914,9583ac53a19cdf0db81fef6eb0b63e66adbe2324
698,238cef9e3dbe371584cafcfa5166506f72663914,db0cc2f21b20cbc0ab8946090967399c25709614
698,238cef9e3dbe371584cafcfa5166506f72663914,f06a12928307e17b1aff2b9f4a6c11791f19b6a7
698,238cef9e3dbe371584cafcfa5166506f72663914,9a29daea7d56d4224e7e9267243fadac08ecfbf0
698,238cef9e3dbe371584cafcfa5166506f72663914,c9e88f51dfcf15ff9677fcde5bff59bee1f2ca94
698,238cef9e3dbe371584cafcfa5166506f72663914,d1dbf643447405984eeef098b1b320dee0b3b8a7
698,238cef9e3dbe371584cafcfa5166506f72663914,cb5724c16ae30ccc7f14e82603b032528cca30fc
698,238cef9e3dbe371584cafcfa5166506f72663914,30e2e85b7cf2e85f8965ec74b03f569caa2b5cdd
698,238cef9e3dbe371584cafcfa5166506f72663914,8c23ea0ed7badd70a8e26dcea73f2d673cc0c74d
698,238cef9e3dbe371584cafcfa5166506f72663914,35516916cd8840566acc05d0226f711bee1b563b
698,238cef9e3dbe371584cafcfa5166506f72663914,6196c98dc63b667e4fae43829863cf7c7fbb4fef
698,238cef9e3dbe371584cafcfa5166506f72663914,9dd417ab2cd12f0825f1650c2dde77191b490ba1
698,238cef9e3dbe371584cafcfa5166506f72663914,0e927896a23ea586dc3fa30642f69052f50a4244
698,238cef9e3dbe371584cafcfa5166506f72663914,574b11df035b93517fe1a393a23b327c89964798
698,238cef9e3dbe371584cafcfa5166506f72663914,4b8dad63837d641599dd36603b7424acad69de1c
698,238cef9e3dbe371584cafcfa5166506f72663914,52f2fceeca09116016784616f0fb94316db5e6cf
698,238cef9e3dbe371584cafcfa5166506f72663914,10c63510673a3c4301d16196dab21fc9a114d9cc
698,238cef9e3dbe371584cafcfa5166506f72663914,2ecc7707aa49b7baa2f4bbc5d8491d0d464bdb9c
698,238cef9e3dbe371584cafcfa5166506f72663914,5d90f06bb70a0a3dced62413346235c02b1aa086
699,3e136b1c301473cfe1c183a63a8def7bed3554ef,cafc2226ee4acb64b0c1a9620bd5a96ceae5153f
699,3e136b1c301473cfe1c183a63a8def7bed3554ef,c943efc1e766a08f67b1364c13292092b17592b1
699,3e136b1c301473cfe1c183a63a8def7bed3554ef,a215274da6feec78a21317f3c464bb4104237ce8
699,3e136b1c301473cfe1c183a63a8def7bed3554ef,4b7dafdd4b496c183f6c7fc4c5540e47ff38ee09
699,3e136b1c301473cfe1c183a63a8def7bed3554ef,68176e48dec3b59f6bd6a9154b3253e91fb1b512
699,3e136b1c301473cfe1c183a63a8def7bed3554ef,eaecef5030ecf7b478ffcd71e958fa5410a74dde
699,3e136b1c301473cfe1c183a63a8def7bed3554ef,f4149ec2a29c7c6d348c7c41f0a1b0ce455b40b8
699,3e136b1c301473cfe1c183a63a8def7bed3554ef,30b8fcd5c72f495f092af2c3f7303f657ad80996
699,3e136b1c301473cfe1c183a63a8def7bed3554ef,ec0a52bc9923275f7436b38fbc8c79f10cb83cf2
699,3e136b1c301473cfe1c183a63a8def7bed3554ef,44e16990ce48af8f9f6786f061de0bf40d73aa0a
699,3e136b1c301473cfe1c183a63a8def7bed3554ef,77a27cd55900bc12c9e548fffcac160227d8448b
699,3e136b1c301473cfe1c183a63a8def7bed3554ef,828f59c62a4790034aeaf065018b500917b6a8aa
699,3e136b1c301473cfe1c183a63a8def7bed3554ef,3fdcf2d8fe58dcbc2c353e5974e2030f8281c799
699,3e136b1c301473cfe1c183a63a8def7bed3554ef,184b6758a6bbf72584e72fadda40dc467ebe7fef
699,3e136b1c301473cfe1c183a63a8def7bed3554ef,e997555d7a3ab88b26b3cd452cc8b1ffa8fde9c9
699,3e136b1c301473cfe1c183a63a8def7bed3554ef,148de9bf06862825290d6801728758bc5c6aa72b
699,3e136b1c301473cfe1c183a63a8def7bed3554ef,ffd393dacee23e476bd8eb0802dec86f2296b36c
699,3e136b1c301473cfe1c183a63a8def7bed3554ef,31949039a48961f939ac50440c3b4b8504fccceb
699,3e136b1c301473cfe1c183a63a8def7bed3554ef,fefa0bd805beef371a1679a74a1b9f9f8a1baacd
699,3e136b1c301473cfe1c183a63a8def7bed3554ef,60ba0a0c600df527b87525469dcde42f1925cdcc
699,3e136b1c301473cfe1c183a63a8def7bed3554ef,c6c023c2209ce2b8f593dfea0b5b88493c0c00e3
699,3e136b1c301473cfe1c183a63a8def7bed3554ef,679237737ab2392a87a1f3c44d62b2e37f36bf01
699,3e136b1c301473cfe1c183a63a8def7bed3554ef,053f4d6715a4dba6f8103456fc1bb5fd6a5266c4
699,3e136b1c301473cfe1c183a63a8def7bed3554ef,70f1b279f96a9ba8e15f599635ba0e3ec449ef5f
699,3e136b1c301473cfe1c183a63a8def7bed3554ef,69f39fab118ba77b39a8a4acc7b5671bae001035
699,3e136b1c301473cfe1c183a63a8def7bed3554ef,5c6952731c5f5a5de1311f66a0590e035cca418d
699,3e136b1c301473cfe1c183a63a8def7bed3554ef,337f8c2fc151c868ab56b6e61b8ac68340018c64
699,3e136b1c301473cfe1c183a63a8def7bed3554ef,998620638cfc7c6b5d7b95fa8645f75723d78372
699,3e136b1c301473cfe1c183a63a8def7bed3554ef,69e017d4a1a25081e2d3335dc0c19ba7c877244d
699,3e136b1c301473cfe1c183a63a8def7bed3554ef,a85698c07b348f1524ffc12c31249421add81b36
699,3e136b1c301473cfe1c183a63a8def7bed3554ef,ce719f508401281c6472061910d5c5d4fdf8e176
699,3e136b1c301473cfe1c183a63a8def7bed3554ef,35aebe08b34e5cb0d012a16563e5c3f6fd17a906
699,3e136b1c301473cfe1c183a63a8def7bed3554ef,0a9945cc7ce7f98403358d0c74e9aa2da34e8089
699,3e136b1c301473cfe1c183a63a8def7bed3554ef,5ac658ff79e30358a2f4a8ac4486090c3b7a2289
699,3e136b1c301473cfe1c183a63a8def7bed3554ef,947928b4e7ff7ebb4a65d88d9c553a1fe5da7070
699,3e136b1c301473cfe1c183a63a8def7bed3554ef,cec3bffdb0968cd820863005af54cc519704c24a
699,3e136b1c301473cfe1c183a63a8def7bed3554ef,0b528e1e035f4b28e040c8793b05d67b2c6b5014
699,3e136b1c301473cfe1c183a63a8def7bed3554ef,1284ed4bf6a043ecf8cebca09e4811f1e3b83b65
699,3e136b1c301473cfe1c183a63a8def7bed3554ef,8dcbcaaf337d7bd22e580f1bb7a795ed4bb604fd
699,3e136b1c301473cfe1c183a63a8def7bed3554ef,d1dbf643447405984eeef098b1b320dee0b3b8a7
699,3e136b1c301473cfe1c183a63a8def7bed3554ef,03911c85305d42aa2eeb02be82ef6fb7da644dd0
699,3e136b1c301473cfe1c183a63a8def7bed3554ef,17d6961d05593be09bf0bac05fa4b35f4532115c
699,3e136b1c301473cfe1c183a63a8def7bed3554ef,5d90f06bb70a0a3dced62413346235c02b1aa086
700,db48216544c609c29e86cb594b2d5ea0ce659b72,199cbde8658dee02643f0352a62ab51657924d08
700,db48216544c609c29e86cb594b2d5ea0ce659b72,a4960c5758a76faee04bf8c2962d30c789d7a3f1
700,db48216544c609c29e86cb594b2d5ea0ce659b72,993df7df129f8d18816877d69923d7df7b347d85
700,db48216544c609c29e86cb594b2d5ea0ce659b72,e06b703146c46a6455fd0c33077de1bea5fdd877
700,db48216544c609c29e86cb594b2d5ea0ce659b72,aaab0bd4d79d4f19109bab0fbcdb05070fb0edd1
700,db48216544c609c29e86cb594b2d5ea0ce659b72,0c908739fbff75f03469d13d4a1a07de3414ee19
701,11114d787268991720f460d321fdaa9057745ff3,3ad8fc78005c7217cc80e4e8c08838eb7e6dae31
701,11114d787268991720f460d321fdaa9057745ff3,b9b9b874dff963052f6d58c0b04a39fae8d7d237
701,11114d787268991720f460d321fdaa9057745ff3,d334af8f71c6172bbd22c8b365cba3932e997264
701,11114d787268991720f460d321fdaa9057745ff3,e4f2d75856ce149b994f079ae50fd33ca47245d3
701,11114d787268991720f460d321fdaa9057745ff3,e798e240d58cb8f38257a2bbdc85f1392166d644
701,11114d787268991720f460d321fdaa9057745ff3,444d23164a1af5310f3b2563210a181f7d3af11d
701,11114d787268991720f460d321fdaa9057745ff3,d77f01d3df9e2f1fd05f5bd51eb283afa691bb27
701,11114d787268991720f460d321fdaa9057745ff3,5eafb52964f99514ae04952e3dceb63a22b3ec2f
701,11114d787268991720f460d321fdaa9057745ff3,d5634a21b3727258822b78f5c5ababf7261a5c79
701,11114d787268991720f460d321fdaa9057745ff3,19dbb57ad106137553bff4282149ac2800b5c176
701,11114d787268991720f460d321fdaa9057745ff3,416dab850fda842b13a4f28164514d98f836fff7
701,11114d787268991720f460d321fdaa9057745ff3,d940e0192a6cc1ddd6288239b77b06e50f042114
701,11114d787268991720f460d321fdaa9057745ff3,70c4f2cbf88bbd9583a1a23fff82faa8cffa5e2b
701,11114d787268991720f460d321fdaa9057745ff3,ebe259796870ebccf26577044d0087884209b884
701,11114d787268991720f460d321fdaa9057745ff3,4fffa5245d3972077c83614c2a08a47cb578631e
701,11114d787268991720f460d321fdaa9057745ff3,d8e81e80490113434f7ac338c5f8d5a23f05a3de
701,11114d787268991720f460d321fdaa9057745ff3,49a049dc85e2380dde80501a984878341dd8efdf
701,11114d787268991720f460d321fdaa9057745ff3,1728cb805a9573b59330890ba9723e73d6c3c974
701,11114d787268991720f460d321fdaa9057745ff3,cd808e3e96aef9d18aae6efa842f0e5ebd329a01
701,11114d787268991720f460d321fdaa9057745ff3,1c449fe4bb3ad1f66372d15ce433a2e818299366
701,11114d787268991720f460d321fdaa9057745ff3,f59c038dee828e0a8c2fc28130d12e39ee4952d6
701,11114d787268991720f460d321fdaa9057745ff3,18add4d16ace862ecd572b736d848c4d8136ef6f
701,11114d787268991720f460d321fdaa9057745ff3,2c9d6508eefeb327ecca8a692fa0630fb5d0da5d
701,11114d787268991720f460d321fdaa9057745ff3,73b5932b72c780408a29b38ce19641a4c411dc53
701,11114d787268991720f460d321fdaa9057745ff3,76697e29b72b1980beb54784226ab7235ce298aa
701,11114d787268991720f460d321fdaa9057745ff3,58def848174596119326b4ee981111d5ed538e9d
701,11114d787268991720f460d321fdaa9057745ff3,34038d9424ce602d7ac917a4e582d977725d4393
701,11114d787268991720f460d321fdaa9057745ff3,0c908739fbff75f03469d13d4a1a07de3414ee19
701,11114d787268991720f460d321fdaa9057745ff3,d770060812fb646b3846a7d398a3066145b5e3c8
701,11114d787268991720f460d321fdaa9057745ff3,ab25e57c716c34c02fe8f78738ffbd44fe7732fa
701,11114d787268991720f460d321fdaa9057745ff3,c4756dcc7afc2f09d61e6e4cf2199d9f6dd695cc
702,c86e0b379b15c9a1d998807d42f19fc30b503b7d,744a465dfac1318fa19590520ca86bf180ec60b8
702,c86e0b379b15c9a1d998807d42f19fc30b503b7d,92601cdb248aa2ca4457d3212a820ecd00e21904
702,c86e0b379b15c9a1d998807d42f19fc30b503b7d,ca337dbc600b3830d2cd670018764a9488157374
702,c86e0b379b15c9a1d998807d42f19fc30b503b7d,a0f4f66c0d1aebca9b08a2ecb42f45c689f2236a
702,c86e0b379b15c9a1d998807d42f19fc30b503b7d,569140ad11310f71c5fcc0ecaa6810d12bee3416
702,c86e0b379b15c9a1d998807d42f19fc30b503b7d,662b5e8098b47b70ec2d424f1b18cfea66b47ec1
702,c86e0b379b15c9a1d998807d42f19fc30b503b7d,919ae741e8e8796e05839b2b556f4ac636bce463
702,c86e0b379b15c9a1d998807d42f19fc30b503b7d,388482a881e6faf912a35cb01b9c5af0ff001532
702,c86e0b379b15c9a1d998807d42f19fc30b503b7d,d17d53c2720146564c36cc392e1673309fb01566
702,c86e0b379b15c9a1d998807d42f19fc30b503b7d,326156760e2a6c18154be9ac39baf6a1e62df2b8
702,c86e0b379b15c9a1d998807d42f19fc30b503b7d,3302081b8878de505b69900e22b8137c5d931be7
702,c86e0b379b15c9a1d998807d42f19fc30b503b7d,1728cb805a9573b59330890ba9723e73d6c3c974
702,c86e0b379b15c9a1d998807d42f19fc30b503b7d,2d664a33cfdff7de78167710eac995aaf34c9003
702,c86e0b379b15c9a1d998807d42f19fc30b503b7d,6e8195493fa75a26e02607eaf8254663604f92b6
702,c86e0b379b15c9a1d998807d42f19fc30b503b7d,c3229debfda1b015c88404cf98f1074237d80809
702,c86e0b379b15c9a1d998807d42f19fc30b503b7d,247d6c9cb92d4afabee20b0ea29ac3d8ea92f120
702,c86e0b379b15c9a1d998807d42f19fc30b503b7d,c316fafe808cba870b42ea9eb095a344808c3b9f
702,c86e0b379b15c9a1d998807d42f19fc30b503b7d,6ea57a2aea08ce0628c93f77bdc24c2f3e9cc6da
702,c86e0b379b15c9a1d998807d42f19fc30b503b7d,6b7d6e6416343b2a122f8416e69059ce919026ef
702,c86e0b379b15c9a1d998807d42f19fc30b503b7d,802168a81571dde28f5ddb94d84677bc007afa7b
702,c86e0b379b15c9a1d998807d42f19fc30b503b7d,0c908739fbff75f03469d13d4a1a07de3414ee19
702,c86e0b379b15c9a1d998807d42f19fc30b503b7d,1776b5ba5d2b17f6e6a043d57d36126e2af90315
702,c86e0b379b15c9a1d998807d42f19fc30b503b7d,94ea874335966048028fd5a55d6a11bc20bd5442
702,c86e0b379b15c9a1d998807d42f19fc30b503b7d,820e444328d2c0592f9da7c608489f742669ffee
703,aedf4c6e38b3392d26f2ce8d70ea588015b0b72c,c6144bef3d16dbf43845e88de7bd9b2611745a42
703,aedf4c6e38b3392d26f2ce8d70ea588015b0b72c,1d7d2780a2810d9e574ca85fb3618b81f749090f
703,aedf4c6e38b3392d26f2ce8d70ea588015b0b72c,7e9e805f8ed8780772b277a80e10dd1b4df65c20
703,aedf4c6e38b3392d26f2ce8d70ea588015b0b72c,f9f6d780e2a3aa8684fff7e873bb713e55bbcb60
703,aedf4c6e38b3392d26f2ce8d70ea588015b0b72c,d4bb8944808beb47683e84282626ac3c20a1fbe5
703,aedf4c6e38b3392d26f2ce8d70ea588015b0b72c,001456aeddc571cac0f5ee406f4275306d86c347
703,aedf4c6e38b3392d26f2ce8d70ea588015b0b72c,963c73762482ed9b5e62abed9db7183420dc9853
703,aedf4c6e38b3392d26f2ce8d70ea588015b0b72c,abe55e55c8e8fa02e50aaddb1236bae6f949e106
703,aedf4c6e38b3392d26f2ce8d70ea588015b0b72c,6bd3a1e641090cb1802d8034fb3b9e47333e1bc0
703,aedf4c6e38b3392d26f2ce8d70ea588015b0b72c,3df8f535a591f97efe25cc24ca367e2070c8dbb5
703,aedf4c6e38b3392d26f2ce8d70ea588015b0b72c,f6632f0c4633ea981684a16a05f5d7d46d1d586c
703,aedf4c6e38b3392d26f2ce8d70ea588015b0b72c,6a04b7d0206552d7c657a1e673ad7274b7cd9935
703,aedf4c6e38b3392d26f2ce8d70ea588015b0b72c,ff809cfc1351ef20cd667533cbc51d0ce6b6e16c
703,aedf4c6e38b3392d26f2ce8d70ea588015b0b72c,0042194b75ba2dce76393af42c4845884325ae59
703,aedf4c6e38b3392d26f2ce8d70ea588015b0b72c,4fd81dd67f190a2669ab8872f4540ec06955f7d5
703,aedf4c6e38b3392d26f2ce8d70ea588015b0b72c,ec0a528817b9e81ea31d106e1a48cc3285f5f4d6
703,aedf4c6e38b3392d26f2ce8d70ea588015b0b72c,25d3cd16a36b0be6169afc6d9505e77c7f433731
703,aedf4c6e38b3392d26f2ce8d70ea588015b0b72c,0e2edab18dc00cfda593b2426a344f40cacd3654
703,aedf4c6e38b3392d26f2ce8d70ea588015b0b72c,9048b1dd06c5c6ab563d4c9dd8524d26c5ea5c6d
703,aedf4c6e38b3392d26f2ce8d70ea588015b0b72c,5b37b98fd9b355deb6f89bcf7ff4f7bff912e96b
703,aedf4c6e38b3392d26f2ce8d70ea588015b0b72c,5a23a489bb9e742edacc8b8e778b06e1594365d3
703,aedf4c6e38b3392d26f2ce8d70ea588015b0b72c,8dbd57469bb32e6d57f23f5e765bf1c9ac8e080c
703,aedf4c6e38b3392d26f2ce8d70ea588015b0b72c,7a3b89350ede7799fa319c7f49739b936bfcdc6a
703,aedf4c6e38b3392d26f2ce8d70ea588015b0b72c,f52b9bc98ba8327ccf90802bb02d1a06acaabd59
703,aedf4c6e38b3392d26f2ce8d70ea588015b0b72c,3edc1d7c650a40973abe8ff53142320a162a01be
703,aedf4c6e38b3392d26f2ce8d70ea588015b0b72c,5b19bf6c3f4b25cac96362c98b930cf4b37f6744
703,aedf4c6e38b3392d26f2ce8d70ea588015b0b72c,5406129d9d7d00dc310671c43597101b0ee93629
703,aedf4c6e38b3392d26f2ce8d70ea588015b0b72c,053b8ae73a2a0cad121a6a85ae6684d8a598d2f0
703,aedf4c6e38b3392d26f2ce8d70ea588015b0b72c,748f2671da17abb91fefdbd1952ec2605818e6e5
703,aedf4c6e38b3392d26f2ce8d70ea588015b0b72c,8a3856552ebe60414fcd8ae63d5871e892eaa495
703,aedf4c6e38b3392d26f2ce8d70ea588015b0b72c,ff334200e25321b4b8f47a630ecc01ae1d62d549
703,aedf4c6e38b3392d26f2ce8d70ea588015b0b72c,c10075b3746a9f3dd5811970e93c8ca3ad39b39d
703,aedf4c6e38b3392d26f2ce8d70ea588015b0b72c,be0bbf06977c4dadbf702287733187884a531b8a
703,aedf4c6e38b3392d26f2ce8d70ea588015b0b72c,fdb39ff3c97221371ff1b6e260a5ea9ca56bd112
703,aedf4c6e38b3392d26f2ce8d70ea588015b0b72c,a8ca46b171467ceb2d7652fbfb67fe701ad86092
703,aedf4c6e38b3392d26f2ce8d70ea588015b0b72c,ad4a0938c48e61b7827869e4ac3baffd0aefab35
703,aedf4c6e38b3392d26f2ce8d70ea588015b0b72c,6f870f7f02a8c59c3e23f407f3ef00dd1dcf8fc4
703,aedf4c6e38b3392d26f2ce8d70ea588015b0b72c,014576b866078524286802b1d0e18628520aa886
703,aedf4c6e38b3392d26f2ce8d70ea588015b0b72c,f9314fd99be5f2b1b3efcfab87197d578160d553
