source_paper_id,target_paper_id
22,5421.0
22,5422.0
22,2471.0
22,4573.0
22,5423.0
22,5424.0
22,5425.0
22,5426.0
22,5427.0
22,5428.0
22,3287.0
22,5429.0
22,3405.0
22,3770.0
22,5430.0
22,4548.0
22,5431.0
22,5432.0
22,5433.0
22,4330.0
22,4339.0
22,5434.0
22,4420.0
22,4439.0
22,5435.0
22,4489.0
22,5436.0
22,5437.0
22,5438.0
22,4620.0
22,4524.0
23,5439.0
23,4834.0
23,4620.0
24,5440.0
24,5441.0
24,5442.0
24,5443.0
24,5444.0
24,3381.0
24,3504.0
24,3531.0
24,3772.0
24,5445.0
24,5446.0
24,5447.0
24,5448.0
24,5449.0
24,4067.0
24,5450.0
24,5451.0
24,4158.0
24,5452.0
24,5453.0
24,4215.0
24,4231.0
24,5454.0
24,5455.0
24,5456.0
24,4295.0
24,5457.0
24,5458.0
24,5459.0
24,5460.0
24,4420.0
24,4427.0
24,5461.0
24,5462.0
24,5463.0
24,5464.0
24,5465.0
24,4480.0
24,4481.0
24,5466.0
24,5467.0
24,5468.0
24,5469.0
24,5405.0
24,5406.0
24,5470.0
24,5471.0
24,5472.0
24,4826.0
24,5473.0
24,5474.0
24,4831.0
24,5475.0
24,5476.0
24,5477.0
24,5478.0
24,5479.0
24,4719.0
24,5480.0
24,4620.0
24,4524.0
24,5481.0
24,5482.0
24,5483.0
24,5484.0
24,5485.0
24,5486.0
24,5487.0
24,5488.0
24,5489.0
24,5490.0
24,5491.0
24,5492.0
24,5493.0
24,5494.0
24,5495.0
24,5496.0
24,5497.0
24,5498.0
25,5499.0
25,5500.0
25,5501.0
25,5502.0
25,5503.0
25,5504.0
25,5505.0
25,3024.0
25,5506.0
25,5507.0
25,3603.0
25,5508.0
25,5509.0
25,5510.0
25,5511.0
25,5512.0
25,5513.0
25,5514.0
25,5515.0
25,5516.0
25,5517.0
25,5518.0
25,5519.0
25,5520.0
25,5521.0
25,5522.0
25,5523.0
25,5524.0
25,5525.0
25,5526.0
25,5527.0
25,5528.0
25,5529.0
26,5530.0
26,5531.0
26,5532.0
26,5533.0
26,5534.0
26,770.0
26,5535.0
26,5536.0
26,5537.0
26,5538.0
26,5539.0
26,5540.0
26,5541.0
26,5542.0
26,5543.0
26,5544.0
26,5545.0
26,5546.0
26,5547.0
26,5548.0
26,5549.0
26,4879.0
26,5550.0
26,5551.0
26,5552.0
26,5553.0
26,4883.0
26,5554.0
26,5555.0
26,5556.0
26,5557.0
26,5558.0
26,5559.0
26,5560.0
26,5561.0
26,5562.0
26,5563.0
26,5564.0
26,5565.0
26,5566.0
26,5567.0
26,5568.0
26,5569.0
26,5570.0
26,5571.0
26,5572.0
26,5573.0
26,5574.0
26,5575.0
26,5576.0
26,5577.0
26,5578.0
26,5579.0
26,5580.0
26,5581.0
26,5582.0
26,5583.0
26,5584.0
26,5585.0
26,4691.0
26,5586.0
26,5587.0
26,5588.0
26,5589.0
26,5590.0
26,4696.0
26,5591.0
26,5592.0
26,4700.0
26,5593.0
26,5594.0
26,5595.0
26,5596.0
26,5597.0
26,5598.0
26,5599.0
26,5600.0
26,5601.0
27,933.0
27,5602.0
27,980.0
27,1341.0
27,5603.0
27,1651.0
27,5441.0
27,5604.0
27,2003.0
27,5605.0
27,5606.0
27,5607.0
27,2202.0
27,5608.0
27,5609.0
27,5610.0
27,2544.0
27,2668.0
27,5611.0
27,4682.0
27,5612.0
27,2800.0
27,5613.0
27,5614.0
27,5615.0
27,3286.0
27,3287.0
27,3343.0
27,5616.0
27,5617.0
27,3405.0
27,3440.0
27,5618.0
27,3552.0
27,5619.0
27,5620.0
27,4548.0
27,5621.0
27,3991.0
27,5622.0
27,4696.0
27,5623.0
27,4831.0
27,5624.0
27,5625.0
27,5626.0
27,4620.0
27,4524.0
27,5627.0
27,4839.0
27,5628.0
27,5629.0
27,5630.0
28,5631.0
28,5632.0
28,5633.0
28,5634.0
28,1321.0
28,1341.0
28,1574.0
28,1618.0
28,4675.0
28,2003.0
28,2213.0
28,2237.0
28,2266.0
28,5635.0
28,5636.0
28,5637.0
28,2938.0
28,5638.0
28,3287.0
28,3405.0
28,5639.0
28,5640.0
28,5641.0
28,3772.0
28,4548.0
28,4691.0
28,5642.0
28,4081.0
28,5643.0
28,4330.0
28,4339.0
28,5644.0
28,5645.0
28,4696.0
28,5646.0
28,5647.0
28,5648.0
28,5649.0
28,5650.0
28,4834.0
28,4620.0
28,4524.0
28,5651.0
28,5652.0
28,5653.0
28,4839.0
28,4840.0
28,5654.0
28,5655.0
28,5656.0
28,5118.0
28,4983.0
28,5657.0
28,5658.0
29,5659.0
29,5660.0
29,1096.0
29,1227.0
29,4884.0
29,4886.0
29,5661.0
29,2045.0
29,5662.0
29,5663.0
29,5664.0
29,4520.0
29,4620.0
29,5665.0
30,5666.0
30,5667.0
30,5668.0
30,5669.0
30,5670.0
30,5671.0
30,5672.0
30,5673.0
30,5674.0
30,5675.0
30,5676.0
