paper_id,year,referenceCount,citationCount,source_paper_id_x,total_refs,internal_refs,external_refs,external_ref_ratio,source_paper_id_y,observed_out_refs,source_year,backward_pool_size,ref_rate_per_available_paper,target_paper_id,observed_in_cites,mean_in_cites,median_in_cites,std_in_cites,citation_norm_year_mean,citation_z_year,paper_age,cites_per_year_alive,mean_by_age,median_by_age,std_by_age,citation_norm_age_mean,citation_z_age,period,internal_ref_ratio,internal_coverage_of_citations,internal_coverage_of_references
56476,2025,114.0,17.0,,0.0,0.0,0.0,0.0,,0.0,2025,69252,0.0,56476.0,1.0,0.8990678238508518,1.0,1.3152955356885803,1.112263139077583,0.07673726049431805,2,0.5,0.8990678238508518,1.0,1.3152955356885803,1.112263139077583,0.07673726049431805,post_2023,,0.058823529411764705,0.0
56477,2022,56.0,92.0,,0.0,0.0,0.0,0.0,,0.0,2022,44393,0.0,56477.0,2.0,2.0190408187552067,1.0,5.029536107100758,0.9905693740422019,-0.0037858001910602928,5,0.4,2.0190408187552067,1.0,5.029536107100758,0.9905693740422019,-0.0037858001910602928,pre_2023,,0.021739130434782608,0.0
56478,2022,76.0,88.0,,0.0,0.0,0.0,0.0,,0.0,2022,44393,0.0,56478.0,1.0,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,5,0.2,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,pre_2023,,0.011363636363636364,0.0
56479,2022,71.0,60.0,,0.0,0.0,0.0,0.0,,0.0,2022,44393,0.0,56479.0,1.0,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,5,0.2,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,pre_2023,,0.016666666666666666,0.0
56480,2022,56.0,77.0,,0.0,0.0,0.0,0.0,,0.0,2022,44393,0.0,56480.0,1.0,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,5,0.2,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,pre_2023,,0.012987012987012988,0.0
56481,2022,51.0,173.0,,0.0,0.0,0.0,0.0,,0.0,2022,44393,0.0,56481.0,1.0,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,5,0.2,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,pre_2023,,0.005780346820809248,0.0
56482,2022,96.0,206.0,,0.0,0.0,0.0,0.0,,0.0,2022,44393,0.0,56482.0,2.0,2.0190408187552067,1.0,5.029536107100758,0.9905693740422019,-0.0037858001910602928,5,0.4,2.0190408187552067,1.0,5.029536107100758,0.9905693740422019,-0.0037858001910602928,pre_2023,,0.009708737864077669,0.0
56483,2022,85.0,179.0,,0.0,0.0,0.0,0.0,,0.0,2022,44393,0.0,56483.0,1.0,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,5,0.2,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,pre_2023,,0.00558659217877095,0.0
56484,2022,31.0,57.0,,0.0,0.0,0.0,0.0,,0.0,2022,44393,0.0,56484.0,1.0,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,5,0.2,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,pre_2023,,0.017543859649122806,0.0
56485,2022,162.0,53.0,,0.0,0.0,0.0,0.0,,0.0,2022,44393,0.0,56485.0,1.0,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,5,0.2,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,pre_2023,,0.018867924528301886,0.0
56486,2022,62.0,67.0,,0.0,0.0,0.0,0.0,,0.0,2022,44393,0.0,56486.0,1.0,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,5,0.2,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,pre_2023,,0.014925373134328358,0.0
56487,2022,83.0,112.0,,0.0,0.0,0.0,0.0,,0.0,2022,44393,0.0,56487.0,1.0,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,5,0.2,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,pre_2023,,0.008928571428571428,0.0
56488,2022,83.0,55.0,,0.0,0.0,0.0,0.0,,0.0,2022,44393,0.0,56488.0,1.0,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,5,0.2,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,pre_2023,,0.01818181818181818,0.0
56489,2022,77.0,100.0,,0.0,0.0,0.0,0.0,,0.0,2022,44393,0.0,56489.0,2.0,2.0190408187552067,1.0,5.029536107100758,0.9905693740422019,-0.0037858001910602928,5,0.4,2.0190408187552067,1.0,5.029536107100758,0.9905693740422019,-0.0037858001910602928,pre_2023,,0.02,0.0
56490,2022,104.0,79.0,,0.0,0.0,0.0,0.0,,0.0,2022,44393,0.0,56490.0,1.0,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,5,0.2,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,pre_2023,,0.012658227848101266,0.0
56491,2022,68.0,293.0,,0.0,0.0,0.0,0.0,,0.0,2022,44393,0.0,56491.0,2.0,2.0190408187552067,1.0,5.029536107100758,0.9905693740422019,-0.0037858001910602928,5,0.4,2.0190408187552067,1.0,5.029536107100758,0.9905693740422019,-0.0037858001910602928,pre_2023,,0.006825938566552901,0.0
56492,2022,94.0,199.0,,0.0,0.0,0.0,0.0,,0.0,2022,44393,0.0,56492.0,1.0,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,5,0.2,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,pre_2023,,0.005025125628140704,0.0
56493,2021,84.0,49.0,,0.0,0.0,0.0,0.0,,0.0,2021,35560,0.0,56493.0,1.0,2.5202083097475376,1.0,7.829554883053499,0.3967925969183774,-0.19416280139218614,6,0.16666666666666666,2.5202083097475376,1.0,7.829554883053499,0.3967925969183774,-0.19416280139218614,pre_2023,,0.02040816326530612,0.0
56494,2021,45.0,32.0,,0.0,0.0,0.0,0.0,,0.0,2021,35560,0.0,56494.0,1.0,2.5202083097475376,1.0,7.829554883053499,0.3967925969183774,-0.19416280139218614,6,0.16666666666666666,2.5202083097475376,1.0,7.829554883053499,0.3967925969183774,-0.19416280139218614,pre_2023,,0.03125,0.0
56495,2021,56.0,104.0,,0.0,0.0,0.0,0.0,,0.0,2021,35560,0.0,56495.0,2.0,2.5202083097475376,1.0,7.829554883053499,0.7935851938367549,-0.06644161992829128,6,0.3333333333333333,2.5202083097475376,1.0,7.829554883053499,0.7935851938367549,-0.06644161992829128,pre_2023,,0.019230769230769232,0.0
56496,2021,98.0,130.0,,0.0,0.0,0.0,0.0,,0.0,2021,35560,0.0,56496.0,1.0,2.5202083097475376,1.0,7.829554883053499,0.3967925969183774,-0.19416280139218614,6,0.16666666666666666,2.5202083097475376,1.0,7.829554883053499,0.3967925969183774,-0.19416280139218614,pre_2023,,0.007692307692307693,0.0
56497,2021,44.0,40.0,,0.0,0.0,0.0,0.0,,0.0,2021,35560,0.0,56497.0,1.0,2.5202083097475376,1.0,7.829554883053499,0.3967925969183774,-0.19416280139218614,6,0.16666666666666666,2.5202083097475376,1.0,7.829554883053499,0.3967925969183774,-0.19416280139218614,pre_2023,,0.025,0.0
56498,2021,24.0,87.0,,0.0,0.0,0.0,0.0,,0.0,2021,35560,0.0,56498.0,2.0,2.5202083097475376,1.0,7.829554883053499,0.7935851938367549,-0.06644161992829128,6,0.3333333333333333,2.5202083097475376,1.0,7.829554883053499,0.7935851938367549,-0.06644161992829128,pre_2023,,0.022988505747126436,0.0
56499,2021,33.0,72.0,,0.0,0.0,0.0,0.0,,0.0,2021,35560,0.0,56499.0,2.0,2.5202083097475376,1.0,7.829554883053499,0.7935851938367549,-0.06644161992829128,6,0.3333333333333333,2.5202083097475376,1.0,7.829554883053499,0.7935851938367549,-0.06644161992829128,pre_2023,,0.027777777777777776,0.0
56500,2021,25.0,107.0,,0.0,0.0,0.0,0.0,,0.0,2021,35560,0.0,56500.0,2.0,2.5202083097475376,1.0,7.829554883053499,0.7935851938367549,-0.06644161992829128,6,0.3333333333333333,2.5202083097475376,1.0,7.829554883053499,0.7935851938367549,-0.06644161992829128,pre_2023,,0.018691588785046728,0.0
56501,2021,85.0,26.0,,0.0,0.0,0.0,0.0,,0.0,2021,35560,0.0,56501.0,1.0,2.5202083097475376,1.0,7.829554883053499,0.3967925969183774,-0.19416280139218614,6,0.16666666666666666,2.5202083097475376,1.0,7.829554883053499,0.3967925969183774,-0.19416280139218614,pre_2023,,0.038461538461538464,0.0
56502,2021,51.0,128.0,,0.0,0.0,0.0,0.0,,0.0,2021,35560,0.0,56502.0,4.0,2.5202083097475376,1.0,7.829554883053499,1.5871703876735097,0.18900074299949843,6,0.6666666666666666,2.5202083097475376,1.0,7.829554883053499,1.5871703876735097,0.18900074299949843,pre_2023,,0.03125,0.0
56503,2021,63.0,141.0,,0.0,0.0,0.0,0.0,,0.0,2021,35560,0.0,56503.0,2.0,2.5202083097475376,1.0,7.829554883053499,0.7935851938367549,-0.06644161992829128,6,0.3333333333333333,2.5202083097475376,1.0,7.829554883053499,0.7935851938367549,-0.06644161992829128,pre_2023,,0.014184397163120567,0.0
56504,2021,47.0,21.0,,0.0,0.0,0.0,0.0,,0.0,2021,35560,0.0,56504.0,1.0,2.5202083097475376,1.0,7.829554883053499,0.3967925969183774,-0.19416280139218614,6,0.16666666666666666,2.5202083097475376,1.0,7.829554883053499,0.3967925969183774,-0.19416280139218614,pre_2023,,0.047619047619047616,0.0
56505,2021,35.0,186.0,,0.0,0.0,0.0,0.0,,0.0,2021,35560,0.0,56505.0,3.0,2.5202083097475376,1.0,7.829554883053499,1.1903777907551323,0.06127956153560358,6,0.5,2.5202083097475376,1.0,7.829554883053499,1.1903777907551323,0.06127956153560358,pre_2023,,0.016129032258064516,0.0
56506,2021,40.0,107.0,,0.0,0.0,0.0,0.0,,0.0,2021,35560,0.0,56506.0,3.0,2.5202083097475376,1.0,7.829554883053499,1.1903777907551323,0.06127956153560358,6,0.5,2.5202083097475376,1.0,7.829554883053499,1.1903777907551323,0.06127956153560358,pre_2023,,0.028037383177570093,0.0
56507,2020,54.0,156.0,,0.0,0.0,0.0,0.0,,0.0,2020,27205,0.0,56507.0,2.0,2.8623578695391982,1.0,12.097776738104558,0.6987246498013798,-0.07128234288065641,7,0.2857142857142857,2.8623578695391982,1.0,12.097776738104558,0.6987246498013798,-0.07128234288065641,pre_2023,,0.01282051282051282,0.0
56508,2020,33.0,82.0,,0.0,0.0,0.0,0.0,,0.0,2020,27205,0.0,56508.0,1.0,2.8623578695391982,1.0,12.097776738104558,0.3493623249006899,-0.1539421589483711,7,0.14285714285714285,2.8623578695391982,1.0,12.097776738104558,0.3493623249006899,-0.1539421589483711,pre_2023,,0.012195121951219513,0.0
56509,2019,45.0,145.0,,0.0,0.0,0.0,0.0,,0.0,2019,20438,0.0,56509.0,3.0,4.04255947982858,1.0,20.108153266680336,0.7421041087878344,-0.051847599627964085,8,0.375,4.04255947982858,1.0,20.108153266680336,0.7421041087878344,-0.051847599627964085,pre_2023,,0.020689655172413793,0.0
56510,2019,45.0,109.0,,0.0,0.0,0.0,0.0,,0.0,2019,20438,0.0,56510.0,1.0,4.04255947982858,1.0,20.108153266680336,0.24736803626261147,-0.1513097418483561,8,0.125,4.04255947982858,1.0,20.108153266680336,0.24736803626261147,-0.1513097418483561,pre_2023,,0.009174311926605505,0.0
56511,2019,42.0,378.0,,0.0,0.0,0.0,0.0,,0.0,2019,20438,0.0,56511.0,1.0,4.04255947982858,1.0,20.108153266680336,0.24736803626261147,-0.1513097418483561,8,0.125,4.04255947982858,1.0,20.108153266680336,0.24736803626261147,-0.1513097418483561,pre_2023,,0.0026455026455026454,0.0
56512,2019,23.0,296.0,,0.0,0.0,0.0,0.0,,0.0,2019,20438,0.0,56512.0,3.0,4.04255947982858,1.0,20.108153266680336,0.7421041087878344,-0.051847599627964085,8,0.375,4.04255947982858,1.0,20.108153266680336,0.7421041087878344,-0.051847599627964085,pre_2023,,0.010135135135135136,0.0
56513,2018,114.0,97.0,,0.0,0.0,0.0,0.0,,0.0,2018,15416,0.0,56513.0,1.0,3.291517323775388,1.0,11.821459584982616,0.30381125226860256,-0.19384385720748187,9,0.1111111111111111,3.291517323775388,1.0,11.821459584982616,0.30381125226860256,-0.19384385720748187,pre_2023,,0.010309278350515464,0.0
56514,2018,55.0,566.0,,0.0,0.0,0.0,0.0,,0.0,2018,15416,0.0,56514.0,3.0,3.291517323775388,1.0,11.821459584982616,0.9114337568058076,-0.024660011031608732,9,0.3333333333333333,3.291517323775388,1.0,11.821459584982616,0.9114337568058076,-0.024660011031608732,pre_2023,,0.00530035335689046,0.0
56515,2018,46.0,343.0,,0.0,0.0,0.0,0.0,,0.0,2018,15416,0.0,56515.0,5.0,3.291517323775388,1.0,11.821459584982616,1.5190562613430127,0.1445238351442644,9,0.5555555555555556,3.291517323775388,1.0,11.821459584982616,1.5190562613430127,0.1445238351442644,pre_2023,,0.014577259475218658,0.0
56516,2022,41.0,38.0,,0.0,0.0,0.0,0.0,,0.0,2022,44393,0.0,56516.0,1.0,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,5,0.2,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,pre_2023,,0.02631578947368421,0.0
56517,2020,48.0,57.0,,0.0,0.0,0.0,0.0,,0.0,2020,27205,0.0,56517.0,2.0,2.8623578695391982,1.0,12.097776738104558,0.6987246498013798,-0.07128234288065641,7,0.2857142857142857,2.8623578695391982,1.0,12.097776738104558,0.6987246498013798,-0.07128234288065641,pre_2023,,0.03508771929824561,0.0
56518,2022,95.0,31.0,,0.0,0.0,0.0,0.0,,0.0,2022,44393,0.0,56518.0,1.0,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,5,0.2,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,pre_2023,,0.03225806451612903,0.0
56519,2022,32.0,39.0,,0.0,0.0,0.0,0.0,,0.0,2022,44393,0.0,56519.0,1.0,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,5,0.2,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,pre_2023,,0.02564102564102564,0.0
56520,2022,45.0,38.0,,0.0,0.0,0.0,0.0,,0.0,2022,44393,0.0,56520.0,1.0,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,5,0.2,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,pre_2023,,0.02631578947368421,0.0
56521,2021,0.0,20.0,,0.0,0.0,0.0,0.0,,0.0,2021,35560,0.0,56521.0,1.0,2.5202083097475376,1.0,7.829554883053499,0.3967925969183774,-0.19416280139218614,6,0.16666666666666666,2.5202083097475376,1.0,7.829554883053499,0.3967925969183774,-0.19416280139218614,pre_2023,,0.05,
56522,2021,75.0,53.0,,0.0,0.0,0.0,0.0,,0.0,2021,35560,0.0,56522.0,1.0,2.5202083097475376,1.0,7.829554883053499,0.3967925969183774,-0.19416280139218614,6,0.16666666666666666,2.5202083097475376,1.0,7.829554883053499,0.3967925969183774,-0.19416280139218614,pre_2023,,0.018867924528301886,0.0
56523,2015,39.0,91.0,,0.0,0.0,0.0,0.0,,0.0,2015,8175,0.0,56523.0,1.0,7.235526315789474,1.0,86.45680569247114,0.13820694671758502,-0.07212302450739837,12,0.08333333333333333,7.235526315789474,1.0,86.45680569247114,0.13820694671758502,-0.07212302450739837,pre_2023,,0.01098901098901099,0.0
56524,2020,21.0,13.0,,0.0,0.0,0.0,0.0,,0.0,2020,27205,0.0,56524.0,1.0,2.8623578695391982,1.0,12.097776738104558,0.3493623249006899,-0.1539421589483711,7,0.14285714285714285,2.8623578695391982,1.0,12.097776738104558,0.3493623249006899,-0.1539421589483711,pre_2023,,0.07692307692307693,0.0
56525,1960,3.0,35.0,,0.0,0.0,0.0,0.0,,0.0,1960,152,0.0,56525.0,1.0,1.2,1.0,0.4216370213557839,0.8333333333333334,-0.47434164902525683,67,0.014925373134328358,1.2,1.0,0.4216370213557839,0.8333333333333334,-0.47434164902525683,pre_2023,,0.02857142857142857,0.0
56526,2022,47.0,37.0,,0.0,0.0,0.0,0.0,,0.0,2022,44393,0.0,56526.0,1.0,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,5,0.2,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,pre_2023,,0.02702702702702703,0.0
56527,2022,147.0,93.0,,0.0,0.0,0.0,0.0,,0.0,2022,44393,0.0,56527.0,1.0,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,5,0.2,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,pre_2023,,0.010752688172043012,0.0
56528,2022,12.0,15.0,,0.0,0.0,0.0,0.0,,0.0,2022,44393,0.0,56528.0,1.0,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,5,0.2,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,pre_2023,,0.06666666666666667,0.0
56529,2021,38.0,127.0,,0.0,0.0,0.0,0.0,,0.0,2021,35560,0.0,56529.0,1.0,2.5202083097475376,1.0,7.829554883053499,0.3967925969183774,-0.19416280139218614,6,0.16666666666666666,2.5202083097475376,1.0,7.829554883053499,0.3967925969183774,-0.19416280139218614,pre_2023,,0.007874015748031496,0.0
56530,2021,54.0,73.0,,0.0,0.0,0.0,0.0,,0.0,2021,35560,0.0,56530.0,1.0,2.5202083097475376,1.0,7.829554883053499,0.3967925969183774,-0.19416280139218614,6,0.16666666666666666,2.5202083097475376,1.0,7.829554883053499,0.3967925969183774,-0.19416280139218614,pre_2023,,0.0136986301369863,0.0
56531,2021,71.0,53.0,,0.0,0.0,0.0,0.0,,0.0,2021,35560,0.0,56531.0,1.0,2.5202083097475376,1.0,7.829554883053499,0.3967925969183774,-0.19416280139218614,6,0.16666666666666666,2.5202083097475376,1.0,7.829554883053499,0.3967925969183774,-0.19416280139218614,pre_2023,,0.018867924528301886,0.0
56532,2020,34.0,31.0,,0.0,0.0,0.0,0.0,,0.0,2020,27205,0.0,56532.0,1.0,2.8623578695391982,1.0,12.097776738104558,0.3493623249006899,-0.1539421589483711,7,0.14285714285714285,2.8623578695391982,1.0,12.097776738104558,0.3493623249006899,-0.1539421589483711,pre_2023,,0.03225806451612903,0.0
56533,2020,60.0,264.0,,0.0,0.0,0.0,0.0,,0.0,2020,27205,0.0,56533.0,2.0,2.8623578695391982,1.0,12.097776738104558,0.6987246498013798,-0.07128234288065641,7,0.2857142857142857,2.8623578695391982,1.0,12.097776738104558,0.6987246498013798,-0.07128234288065641,pre_2023,,0.007575757575757576,0.0
56534,2018,19.0,60.0,,0.0,0.0,0.0,0.0,,0.0,2018,15416,0.0,56534.0,1.0,3.291517323775388,1.0,11.821459584982616,0.30381125226860256,-0.19384385720748187,9,0.1111111111111111,3.291517323775388,1.0,11.821459584982616,0.30381125226860256,-0.19384385720748187,pre_2023,,0.016666666666666666,0.0
56535,2022,56.0,4.0,,0.0,0.0,0.0,0.0,,0.0,2022,44393,0.0,56535.0,1.0,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,5,0.2,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,pre_2023,,0.25,0.0
56536,2020,23.0,15.0,,0.0,0.0,0.0,0.0,,0.0,2020,27205,0.0,56536.0,1.0,2.8623578695391982,1.0,12.097776738104558,0.3493623249006899,-0.1539421589483711,7,0.14285714285714285,2.8623578695391982,1.0,12.097776738104558,0.3493623249006899,-0.1539421589483711,pre_2023,,0.06666666666666667,0.0
56537,2018,15.0,17.0,,0.0,0.0,0.0,0.0,,0.0,2018,15416,0.0,56537.0,1.0,3.291517323775388,1.0,11.821459584982616,0.30381125226860256,-0.19384385720748187,9,0.1111111111111111,3.291517323775388,1.0,11.821459584982616,0.30381125226860256,-0.19384385720748187,pre_2023,,0.058823529411764705,0.0
56538,2017,12.0,20.0,,0.0,0.0,0.0,0.0,,0.0,2017,11971,0.0,56538.0,1.0,4.486502177068215,1.0,21.887930041896187,0.2228907867494824,-0.15928880302498324,10,0.1,4.486502177068215,1.0,21.887930041896187,0.2228907867494824,-0.15928880302498324,pre_2023,,0.05,0.0
56539,2008,36.0,122.0,,0.0,0.0,0.0,0.0,,0.0,2008,3756,0.0,56539.0,1.0,2.5,1.0,11.456351949900982,0.4,-0.13093173172049455,19,0.05263157894736842,2.5,1.0,11.456351949900982,0.4,-0.13093173172049455,pre_2023,,0.00819672131147541,0.0
56540,2022,76.0,35.0,,0.0,0.0,0.0,0.0,,0.0,2022,44393,0.0,56540.0,1.0,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,5,0.2,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,pre_2023,,0.02857142857142857,0.0
56541,2022,83.0,19.0,,0.0,0.0,0.0,0.0,,0.0,2022,44393,0.0,56541.0,2.0,2.0190408187552067,1.0,5.029536107100758,0.9905693740422019,-0.0037858001910602928,5,0.4,2.0190408187552067,1.0,5.029536107100758,0.9905693740422019,-0.0037858001910602928,pre_2023,,0.10526315789473684,0.0
56542,2022,73.0,24.0,,0.0,0.0,0.0,0.0,,0.0,2022,44393,0.0,56542.0,1.0,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,5,0.2,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,pre_2023,,0.041666666666666664,0.0
56543,2022,37.0,47.0,,0.0,0.0,0.0,0.0,,0.0,2022,44393,0.0,56543.0,1.0,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,5,0.2,2.0190408187552067,1.0,5.029536107100758,0.49528468702110096,-0.20261129397530578,pre_2023,,0.02127659574468085,0.0
56544,2021,49.0,102.0,,0.0,0.0,0.0,0.0,,0.0,2021,35560,0.0,56544.0,1.0,2.5202083097475376,1.0,7.829554883053499,0.3967925969183774,-0.19416280139218614,6,0.16666666666666666,2.5202083097475376,1.0,7.829554883053499,0.3967925969183774,-0.19416280139218614,pre_2023,,0.00980392156862745,0.0
56545,2021,38.0,48.0,,0.0,0.0,0.0,0.0,,0.0,2021,35560,0.0,56545.0,1.0,2.5202083097475376,1.0,7.829554883053499,0.3967925969183774,-0.19416280139218614,6,0.16666666666666666,2.5202083097475376,1.0,7.829554883053499,0.3967925969183774,-0.19416280139218614,pre_2023,,0.020833333333333332,0.0
56546,2020,40.0,66.0,,0.0,0.0,0.0,0.0,,0.0,2020,27205,0.0,56546.0,1.0,2.8623578695391982,1.0,12.097776738104558,0.3493623249006899,-0.1539421589483711,7,0.14285714285714285,2.8623578695391982,1.0,12.097776738104558,0.3493623249006899,-0.1539421589483711,pre_2023,,0.015151515151515152,0.0
56547,2020,82.0,22.0,,0.0,0.0,0.0,0.0,,0.0,2020,27205,0.0,56547.0,1.0,2.8623578695391982,1.0,12.097776738104558,0.3493623249006899,-0.1539421589483711,7,0.14285714285714285,2.8623578695391982,1.0,12.097776738104558,0.3493623249006899,-0.1539421589483711,pre_2023,,0.045454545454545456,0.0
56548,2020,52.0,36.0,,0.0,0.0,0.0,0.0,,0.0,2020,27205,0.0,56548.0,2.0,2.8623578695391982,1.0,12.097776738104558,0.6987246498013798,-0.07128234288065641,7,0.2857142857142857,2.8623578695391982,1.0,12.097776738104558,0.6987246498013798,-0.07128234288065641,pre_2023,,0.05555555555555555,0.0
56549,2020,48.0,240.0,,0.0,0.0,0.0,0.0,,0.0,2020,27205,0.0,56549.0,1.0,2.8623578695391982,1.0,12.097776738104558,0.3493623249006899,-0.1539421589483711,7,0.14285714285714285,2.8623578695391982,1.0,12.097776738104558,0.3493623249006899,-0.1539421589483711,pre_2023,,0.004166666666666667,0.0
56550,2020,223.0,177.0,,0.0,0.0,0.0,0.0,,0.0,2020,27205,0.0,56550.0,1.0,2.8623578695391982,1.0,12.097776738104558,0.3493623249006899,-0.1539421589483711,7,0.14285714285714285,2.8623578695391982,1.0,12.097776738104558,0.3493623249006899,-0.1539421589483711,pre_2023,,0.005649717514124294,0.0
56551,2020,48.0,79.0,,0.0,0.0,0.0,0.0,,0.0,2020,27205,0.0,56551.0,2.0,2.8623578695391982,1.0,12.097776738104558,0.6987246498013798,-0.07128234288065641,7,0.2857142857142857,2.8623578695391982,1.0,12.097776738104558,0.6987246498013798,-0.07128234288065641,pre_2023,,0.02531645569620253,0.0
56552,2020,52.0,47.0,,0.0,0.0,0.0,0.0,,0.0,2020,27205,0.0,56552.0,1.0,2.8623578695391982,1.0,12.097776738104558,0.3493623249006899,-0.1539421589483711,7,0.14285714285714285,2.8623578695391982,1.0,12.097776738104558,0.3493623249006899,-0.1539421589483711,pre_2023,,0.02127659574468085,0.0
56553,2020,31.0,42.0,,0.0,0.0,0.0,0.0,,0.0,2020,27205,0.0,56553.0,1.0,2.8623578695391982,1.0,12.097776738104558,0.3493623249006899,-0.1539421589483711,7,0.14285714285714285,2.8623578695391982,1.0,12.097776738104558,0.3493623249006899,-0.1539421589483711,pre_2023,,0.023809523809523808,0.0
56554,2019,26.0,46.0,,0.0,0.0,0.0,0.0,,0.0,2019,20438,0.0,56554.0,1.0,4.04255947982858,1.0,20.108153266680336,0.24736803626261147,-0.1513097418483561,8,0.125,4.04255947982858,1.0,20.108153266680336,0.24736803626261147,-0.1513097418483561,pre_2023,,0.021739130434782608,0.0
56555,2019,38.0,122.0,,0.0,0.0,0.0,0.0,,0.0,2019,20438,0.0,56555.0,1.0,4.04255947982858,1.0,20.108153266680336,0.24736803626261147,-0.1513097418483561,8,0.125,4.04255947982858,1.0,20.108153266680336,0.24736803626261147,-0.1513097418483561,pre_2023,,0.00819672131147541,0.0
56556,2018,53.0,48.0,,0.0,0.0,0.0,0.0,,0.0,2018,15416,0.0,56556.0,1.0,3.291517323775388,1.0,11.821459584982616,0.30381125226860256,-0.19384385720748187,9,0.1111111111111111,3.291517323775388,1.0,11.821459584982616,0.30381125226860256,-0.19384385720748187,pre_2023,,0.020833333333333332,0.0
56557,2018,31.0,793.0,,0.0,0.0,0.0,0.0,,0.0,2018,15416,0.0,56557.0,3.0,3.291517323775388,1.0,11.821459584982616,0.9114337568058076,-0.024660011031608732,9,0.3333333333333333,3.291517323775388,1.0,11.821459584982616,0.9114337568058076,-0.024660011031608732,pre_2023,,0.0037831021437578815,0.0
56558,2017,53.0,216.0,,0.0,0.0,0.0,0.0,,0.0,2017,11971,0.0,56558.0,1.0,4.486502177068215,1.0,21.887930041896187,0.2228907867494824,-0.15928880302498324,10,0.1,4.486502177068215,1.0,21.887930041896187,0.2228907867494824,-0.15928880302498324,pre_2023,,0.004629629629629629,0.0
56559,2017,120.0,565.0,,0.0,0.0,0.0,0.0,,0.0,2017,11971,0.0,56559.0,1.0,4.486502177068215,1.0,21.887930041896187,0.2228907867494824,-0.15928880302498324,10,0.1,4.486502177068215,1.0,21.887930041896187,0.2228907867494824,-0.15928880302498324,pre_2023,,0.0017699115044247787,0.0
